Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7696695,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MLI,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,,,,,,,No,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7715058,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,3.71,3.71,,,,2025-08-15T15:17:19Z,2020,2020-01-01,2020-12-31
7718951,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,VEN,AMR,Americas,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,. . .,,,,Data not validated by the national authorities.,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
7738931,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MOZ,AFR,Africa,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,20.54,20.54,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7744948,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MNG,WPR,Western Pacific,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,1.67,1.67,,,,2025-08-15T15:17:19Z,2022,2022-01-01,2022-12-31
7750314,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,TKM,EUR,Europe,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,12.96,12.96,,,,2025-08-15T15:17:19Z,2022,2022-01-01,2022-12-31
7755603,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,CUB,AMR,Americas,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,2.75,2.75,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7766081,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,7.56,7.56,,,,2025-08-15T15:17:19Z,2020,2020-01-01,2020-12-31
7769376,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2018,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,6.04,6.04,,,,2025-08-15T15:17:19Z,2018,2018-01-01,2018-12-31
7771266,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,ECU,AMR,Americas,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,8.8,8.8,,,,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
